report_period,report_year,report_month,source_file,project_code,project_name,agency,approval_date,original_doc,revised_doc,anticipated_doc,original_cost_cr,revised_cost_cr,anticipated_cost_cr,cost_overrun_cr,cost_overrun_pct,cumulative_expenditure_cr,physical_progress_pct,financial_progress_pct,financial_vs_physical_gap_pct,time_overrun_months,delay_risk_level,root_cause_category,delay_narrative,sector,state,cost_escalation_ratio,expenditure_burn_ratio,log_original_cost,fund_drain_anomaly_flag,planned_duration_months,root_cause,delay_duration_days,risk_level,id
MAY-2003,2003,MAY,MonthlyFR_may_2003.pdf,MOSPI_2003_UDHNAJALGA,UDHNA-JALGAON(RE),RE,3/1997,3/2002,,3/2003,124.39,,140.98,16.59,13.34,108.9,87.55,87.55,0.0,12.0,Medium,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.133,0.875,4.831,0,60.0,Administrative & Inter-Agency Coordination,365,Medium,70
MAY-2003,2003,MAY,MonthlyFR_may_2003.pdf,MOSPI_2003_LDCSCHEMEI,LD&C SCHEME IN NER(P.GRID),P.GRID,8/1997,3/2000,,12/2003,158.94,,249.27,90.33,56.83,133.08,83.73,83.73,0.0,45.0,High,General Execution Delay,,Power & Renewable Energy,Multi-State / Central,1.568,0.837,5.075,0,31.0,Scope & Engineering Design Modifications,1368,High,71
MAY-2003,2003,MAY,MonthlyFR_may_2003.pdf,MOSPI_2003_WESTERLYDI,WESTERLY DIVERSION (GQ) KM.0-KM.34.25 (NH-4),GQ,4/2000,8/2002,,8/2003,109.38,,109.38,0.0,0.0,141.5,100.0,129.37,29.37,12.0,Medium,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,1.294,4.704,1,28.0,Administrative & Inter-Agency Coordination,365,Medium,72
MAY-2003,2003,MAY,MonthlyFR_may_2003.pdf,MOSPI_2003_NASIRABADG,NASIRABAD-GULABPURA (GQ) KM.15 - KM.70 (NH-79),GQ,4/2000,5/2004,,12/2003,182.09,,182.09,0.0,0.0,77.99,42.83,42.83,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.428,5.21,0,49.0,On Schedule,0,Low,73
MAY-2003,2003,MAY,MonthlyFR_may_2003.pdf,MOSPI_2003_NELLORETAD,NELLORE-TADA (GQ) KM.163.6-KM.52.8 (NH-5),GQ,4/2000,12/2003,,12/2003,621.35,,621.35,0.0,0.0,478.2,76.96,76.96,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.77,6.434,0,44.0,On Schedule,0,Low,74
MAY-2003,2003,MAY,MonthlyFR_may_2003.pdf,MOSPI_2003_SAROLEWATH,SAROLE-WATHAR (GQ) KM.797-KM.760 EXCLUDING KM.773-781,GQ,4/2000,4/2004,,12/2003,118.93,,118.93,0.0,0.0,54.0,45.4,45.4,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.454,4.787,0,48.0,On Schedule,0,Low,75
MAY-2003,2003,MAY,MonthlyFR_may_2003.pdf,MOSPI_2003_TUMKURNEEL,TUMKUR-NEELMANGALA (GQ) KM.62-KM.29.5 (NH-4),GQ,4/2000,12/2003,,12/2003,155.0,,155.0,0.0,0.0,122.9,79.29,79.29,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.793,5.05,0,44.0,On Schedule,0,Low,76
MAY-2003,2003,MAY,MonthlyFR_may_2003.pdf,MOSPI_2003_HOSURKRISH,HOSUR-KRISHNAGIRI (GQ) KM.48.6-KM.94.0 (NH-7),GQ,4/2000,6/2004,,12/2003,213.0,,213.0,0.0,0.0,102.6,48.17,48.17,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.482,5.366,0,50.0,On Schedule,0,Low,77
MAY-2003,2003,MAY,MonthlyFR_may_2003.pdf,MOSPI_2003_WALAHJAPET,WALAHJAPET- KANCHIPURAM (GQ) KM.106.4-KM.70.2 (NH-4),GQ,4/2000,3/2004,,12/2003,130.0,,130.0,0.0,0.0,63.42,48.78,48.78,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.488,4.875,0,47.0,On Schedule,0,Low,78
MAY-2003,2003,MAY,MonthlyFR_may_2003.pdf,MOSPI_2003_UDAIPURKES,UDAIPUR-KESARIAJI (GQ) KM.278-KM.340 (NH-8),GQ,4/2000,4/2004,,12/2003,245.91,,245.91,0.0,0.0,106.9,43.47,43.47,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Rajasthan,1.0,0.435,5.509,0,48.0,On Schedule,0,Low,79
MAY-2003,2003,MAY,MonthlyFR_may_2003.pdf,MOSPI_2003_WATHARSATA,WATHAR-SATARA (GQ) KM.760-KM.725 (NH-4),GQ,4/2000,12/2003,,12/2003,139.0,,139.0,0.0,0.0,75.16,54.07,54.07,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.541,4.942,0,44.0,On Schedule,0,Low,80
MAY-2003,2003,MAY,MonthlyFR_may_2003.pdf,MOSPI_2003_RATANPURHI,RATANPUR-HIMATNAGAR (GQ) KM.388-KM.443 (NH-8),GQ,4/2000,5/2004,,12/2003,182.29,,182.29,0.0,0.0,91.37,50.12,50.12,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.501,5.211,0,49.0,On Schedule,0,Low,81
MAY-2003,2003,MAY,MonthlyFR_may_2003.pdf,MOSPI_2003_CHITTORGAR,CHITTORGARH- MANGALWAR (GQ) KM.220-KM-172 (NH-76),GQ,4/2000,5/2004,,12/2003,161.2,,161.2,0.0,0.0,58.46,36.27,36.27,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.363,5.089,0,49.0,On Schedule,0,Low,82
MAY-2003,2003,MAY,MonthlyFR_may_2003.pdf,MOSPI_2003_ATULKAIJAL,ATUL-KAIJALI (GQ) KMS.343-KMS.381.6 (NH-8),GQ,4/2000,4/2003,,12/2003,174.59,,174.59,0.0,0.0,146.6,83.97,83.97,0.0,8.0,Medium,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,0.84,5.168,0,36.0,Administrative & Inter-Agency Coordination,243,Medium,83
MAY-2004,2004,MAY,MonthlyFR_may_2004.pdf,MOSPI_2004_DELHIGURGA,"DELHI-GURGAON ACCESS CONTROLLED EXPRESSWAY, KM143-",,4/2000,7/2005,,4/2005,555.0,,555.0,0.0,0.0,165.72,29.86,29.86,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Haryana,1.0,0.299,6.321,0,63.0,On Schedule,0,Low,84
NOV-2004,2004,NOV,MonthlyFR_nov_2004.pdf,MOSPI_2004_400220KVSY,400/220/KV SYSTEM STRENGHTANING SCHEME OF WR AT,,1/2002,1/2005,,1/2005,109.77,,109.77,0.0,0.0,68.5,62.4,62.4,0.0,0.0,Low,On Schedule,,Power & Renewable Energy,Multi-State / Central,1.0,0.624,4.707,0,36.0,On Schedule,0,Low,85
JAN-2004,2004,JAN,MonthlyFR_jan_2004.pdf,MOSPI_2004_CHAMERAHEP,CHAMERA H.E. PROJECT ST-II (NHPC),NHPC,5/1999,5/2004,,5/2004,1684.02,,1684.02,0.0,0.0,1838.55,100.0,109.18,9.18,0.0,Low,On Schedule,,Power & Renewable Energy,Multi-State / Central,1.0,1.092,7.43,0,60.0,On Schedule,0,Low,86
JAN-2004,2004,JAN,MonthlyFR_jan_2004.pdf,MOSPI_2004_GONDIAJABA,GONDIA-JABALPUR (SECR),SECR,2/1997,3/1998,,12/2003,356.0,,511.86,155.86,43.78,59.94,16.84,16.84,0.0,69.0,High,General Execution Delay,,Other Infrastructure,Madhya Pradesh,1.438,0.168,5.878,0,13.0,Scope & Engineering Design Modifications,2098,High,87
MAR-2004,2004,MAR,MonthlyFR_mar_2004.pdf,MOSPI_2004_HYDROTREAT,HYDROTREATER AT DIGBOI REF. (IOCL),IOCL,2/1999,5/2002,,3/2004,343.0,,377.0,34.0,9.91,354.28,100.0,103.29,3.29,22.0,Medium,General Execution Delay,,Power & Renewable Energy,Multi-State / Central,1.099,1.033,5.841,0,39.0,Administrative & Inter-Agency Coordination,669,Medium,88
MAR-2004,2004,MAR,MonthlyFR_mar_2004.pdf,MOSPI_2004_HBJPIPELIN,HBJ PIPELINE UPGRADATION PJCT- PHI(GAIL),GAIL,12/2001,9/2004,,4/2004,2936.0,,2444.54,-491.46,-16.74,2007.87,68.39,68.39,0.0,0.0,Low,On Schedule,,Petroleum & Natural Gas,Multi-State / Central,0.833,0.684,7.985,0,33.0,On Schedule,0,Low,89
MAR-2004,2004,MAR,MonthlyFR_mar_2004.pdf,MOSPI_2004_MUMBAIMANM,MUMBAI-MANMAD POL PIPELINE TO INDORE (BPCL),BPCL,4/2001,4/2004,,4/2004,336.07,,336.07,0.0,0.0,235.8,70.16,70.16,0.0,0.0,Low,On Schedule,,Petroleum & Natural Gas,Maharashtra,1.0,0.702,5.82,0,36.0,On Schedule,0,Low,90
MAR-2004,2004,MAR,MonthlyFR_mar_2004.pdf,MOSPI_2004_DUDHICHUAN,DUDHICHUA (NCL),NCL,8/1992,3/1998,,3/2004,868.93,,1281.39,412.46,47.47,1233.43,100.0,141.95,41.95,72.0,High,General Execution Delay,,Coal & Mines,Multi-State / Central,1.475,1.419,6.768,1,67.0,Fund Constraint & Financial Stress,2189,High,91
MAR-2004,2004,MAR,MonthlyFR_mar_2004.pdf,MOSPI_2004_JHARKHANDO,JHARKHAND OC(CCL),CCL,10/1998,3/2004,,3/2004,110.89,,110.89,0.0,0.0,62.46,56.33,56.33,0.0,0.0,Low,On Schedule,,Coal & Mines,Jharkhand,1.0,0.563,4.718,0,65.0,On Schedule,0,Low,92
MAR-2004,2004,MAR,MonthlyFR_mar_2004.pdf,MOSPI_2004_LONGRAILFA,LONG RAIL FACILITIES IN R&S MILL (SAIL),SAIL,9/2002,8/2004,,8/2004,320.0,,320.0,0.0,0.0,185.59,58.0,58.0,0.0,0.0,Low,On Schedule,,Railways,Multi-State / Central,1.0,0.58,5.771,0,23.0,On Schedule,0,Low,93
MAR-2004,2004,MAR,MonthlyFR_mar_2004.pdf,MOSPI_2004_PIGIRONPLA,PIG IRON PLANT (NMDC),NMDC,12/1998,10/2004,,6/2006,298.68,,298.68,0.0,0.0,25.45,8.52,8.52,0.0,20.0,Medium,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.0,0.085,5.703,0,70.0,Contractor / Vendor Non-Performance,608,Medium,94
MAR-2004,2004,MAR,MonthlyFR_mar_2004.pdf,MOSPI_2004_JHANJRAUGE,JHANJRA U.G. (ECL),ECL,12/1982,3/1994,,3/2004,184.55,,386.44,201.89,109.4,363.08,100.0,196.74,96.74,120.0,High,General Execution Delay,,Coal & Mines,Multi-State / Central,2.094,1.967,5.223,1,135.0,Fund Constraint & Financial Stress,3648,High,95
MAR-2004,2004,MAR,MonthlyFR_mar_2004.pdf,MOSPI_2004_NATHPAJHAK,NATHPA JHAKRI H.E.P. (NJPC),NJPC,4/1989,4/1996,,7/2004,1678.02,,8656.61,6978.59,415.88,7958.83,100.0,474.3,374.3,99.0,High,General Execution Delay,,Other Infrastructure,Multi-State / Central,5.159,4.743,7.426,1,84.0,Fund Constraint & Financial Stress,3010,High,96
MAR-2004,2004,MAR,MonthlyFR_mar_2004.pdf,MOSPI_2004_NIGAHIOCEX,NIGAHI OC EXPANSION(NCL),NCL,7/1997,3/2004,,3/2004,1846.49,,1846.49,0.0,0.0,1369.45,74.17,74.17,0.0,0.0,Low,On Schedule,,Coal & Mines,Multi-State / Central,1.0,0.742,7.522,0,80.0,On Schedule,0,Low,97
JAN-2004,2004,JAN,MonthlyFR_jan_2004.pdf,MOSPI_2004_NAINIBRIDG,NAINI BRIDGE & LINK RD.BETWEEN NH2 & NH- 27,,3/1995,6/2001,,2/2004,100.36,,219.78,119.42,118.99,255.8,100.0,254.88,154.88,32.0,High,General Execution Delay,,Road Transport & Highways,Multi-State / Central,2.19,2.549,4.619,1,75.0,Land Acquisition & Right of Way,973,High,98
JAN-2004,2004,JAN,MonthlyFR_jan_2004.pdf,MOSPI_2004_SRIKAKULAM,SRIKAKULAM- CHAMPAWATI (GQ) KM.97-KM.49 (NH-5),GQ,4/2000,2/2004,,6/2004,171.97,,171.97,0.0,0.0,87.77,51.04,51.04,0.0,4.0,Low,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,0.51,5.153,0,46.0,On Schedule,122,Low,99
JAN-2004,2004,JAN,MonthlyFR_jan_2004.pdf,MOSPI_2004_GOWTHAMIGU,GOWTHAMI- GUNDUGOLANU (GQ) KM.164.5-KM.80 (NH-5),GQ,4/2000,2/2004,,2/2004,323.35,,323.35,0.0,0.0,325.2,100.0,100.57,0.57,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,1.006,5.782,0,46.0,On Schedule,0,Low,100
JAN-2004,2004,JAN,MonthlyFR_jan_2004.pdf,MOSPI_2004_TAMBARAMTI,TAMBARAM- TINDIVANAM (OTHERS) KM.28-KM.121 (NH-45),OTHERS,4/2000,11/2004,,6/2004,375.0,,375.0,0.0,0.0,7.76,2.07,2.07,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.021,5.93,0,55.0,On Schedule,0,Low,101
JAN-2004,2004,JAN,MonthlyFR_jan_2004.pdf,MOSPI_2004_MAHAPURAKI,MAHAPURA- KISHANGARH (GQ) KM. 273.5 - KM. 363 - 885 (NH-8),GQ,4/2000,10/2005,,12/2004,644.0,,644.0,0.0,0.0,279.5,43.4,43.4,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.434,6.469,0,66.0,On Schedule,0,Low,102
MAR-2004,2004,MAR,MonthlyFR_mar_2004.pdf,MOSPI_2004_PANVELKARJ,"PANVEL-KARJAT(NL),CR",NL,2/1996,3/1997,,3/2004,89.0,,137.44,48.44,54.43,106.43,100.0,119.58,19.58,84.0,High,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.544,1.196,4.5,1,13.0,Fund Constraint & Financial Stress,2554,High,103
MAR-2004,2004,MAR,MonthlyFR_mar_2004.pdf,MOSPI_2004_JAMMUTAWIU,JAMMU-TAWI UDHAMPUR NEW LINE (NR),NR,3/1981,3/1994,,4/2004,50.0,,510.0,460.0,920.0,483.0,100.0,966.0,866.0,121.0,High,General Execution Delay,,Railways,Jammu & Kashmir,10.0,9.66,3.932,1,156.0,Land Acquisition & Right of Way,3678,High,104
MAR-2004,2004,MAR,MonthlyFR_mar_2004.pdf,MOSPI_2004_AHMEDABADV,AHMEDABAD-VADODARA EXPRESSWAY(GQ),GQ,1/1986,12/1991,,3/2004,128.4,,766.5,638.1,496.96,663.47,100.0,516.72,416.72,147.0,High,General Execution Delay,,Road Transport & Highways,Gujarat,5.97,5.167,4.863,1,71.0,Land Acquisition & Right of Way,4469,High,105
MAR-2004,2004,MAR,MonthlyFR_mar_2004.pdf,MOSPI_2004_NANDIGAMAV,NANDIGAMA- VIJAYAWADA (OTHERS) (NH-9),OTHERS,4/2000,12/2003,,4/2004,138.65,,138.65,0.0,0.0,86.64,62.49,62.49,0.0,4.0,Low,General Execution Delay,,Road Transport & Highways,Andhra Pradesh,1.0,0.625,4.939,0,44.0,On Schedule,122,Low,106
MAR-2004,2004,MAR,MonthlyFR_mar_2004.pdf,MOSPI_2004_BHILWARABY,BHILWARA BYPASS - CHITTORGARH (GQ) KM.120-KM.183 (NH-79),GQ,4/2000,5/2004,,4/2004,202.88,,202.88,0.0,0.0,159.5,78.62,78.62,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.786,5.318,0,49.0,On Schedule,0,Low,107
MAR-2004,2004,MAR,MonthlyFR_mar_2004.pdf,MOSPI_2004_NAINIBRIDG,NAINI BRIDGE & LINK RD.BETWEEN NH2 & NH-27,,3/1995,6/2001,,5/2004,100.36,,219.78,119.42,118.99,263.8,100.0,262.85,162.85,35.0,High,General Execution Delay,,Road Transport & Highways,Multi-State / Central,2.19,2.629,4.619,1,75.0,Land Acquisition & Right of Way,1064,High,108
MAR-2004,2004,MAR,MonthlyFR_mar_2004.pdf,MOSPI_2004_ACQNOF2146,"ACQN. OF 2-146,860 DWT CRUDE OIL TANKERS FROM M/S DAEWOO",,12/2001,9/2004,,5/2004,457.78,,457.78,0.0,0.0,366.7,80.1,80.1,0.0,0.0,Low,On Schedule,,Petroleum & Natural Gas,Multi-State / Central,1.0,0.801,6.129,0,33.0,On Schedule,0,Low,109
MAR-2004,2004,MAR,MonthlyFR_mar_2004.pdf,MOSPI_2004_MODERNISAT,"MODERNISATION OF MOT JETTIES 1,2&3 AT J.D.(PORTS)",PORTS,8/1997,2/2003,,12/2004,167.99,,215.34,47.35,28.19,161.87,96.36,96.36,0.0,22.0,Medium,General Execution Delay,,Ports & Shipping,Multi-State / Central,1.282,0.964,5.13,0,66.0,Administrative & Inter-Agency Coordination,669,Medium,110
JUL-2004,2004,JUL,MonthlyFR_july_2004.pdf,MOSPI_2004_REFINERYEX,REFINERY EXPANSION CUM.MOD. PROJECT(CPCL),CPCL,7/2000,7/2003,,8/2004,2360.38,,2360.38,0.0,0.0,2144.86,90.87,90.87,0.0,13.0,Medium,General Execution Delay,,Petroleum & Natural Gas,Multi-State / Central,1.0,0.909,7.767,0,36.0,Administrative & Inter-Agency Coordination,395,Medium,111
JUL-2004,2004,JUL,MonthlyFR_july_2004.pdf,MOSPI_2004_EXPNOFCAPA,EXPN. OF CAPACITY OF SMELTER & CPP (NALCO),NALCO,2/1998,5/2002,,8/2004,2061.98,,2061.98,0.0,0.0,1593.05,77.26,77.26,0.0,27.0,High,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.0,0.773,7.632,0,51.0,Administrative & Inter-Agency Coordination,821,High,112
JUL-2004,2004,JUL,MonthlyFR_july_2004.pdf,MOSPI_2004_VISAKHSECN,VISAKH-SECNDERABAD LPG(GAIL),GAIL,1/2001,8/2003,,7/2004,490.65,,463.26,-27.39,-5.58,415.97,84.78,84.78,0.0,11.0,Medium,General Execution Delay,,Petroleum & Natural Gas,Multi-State / Central,0.944,0.848,6.198,0,31.0,Administrative & Inter-Agency Coordination,334,Medium,113
JUL-2004,2004,JUL,MonthlyFR_july_2004.pdf,MOSPI_2004_LINEARALKY,LINEAR ALKYL BENZENE (IOCL),IOCL,5/2001,3/2004,,8/2004,1248.0,,1202.0,-46.0,-3.69,879.91,70.51,70.51,0.0,5.0,Low,General Execution Delay,,Petroleum & Natural Gas,Multi-State / Central,0.963,0.705,7.13,0,34.0,On Schedule,152,Low,114
JUL-2004,2004,JUL,MonthlyFR_july_2004.pdf,MOSPI_2004_RAMAGUNDAM,RAMAGUNDAM STPP ST - III(NTPC),NTPC,8/2001,8/2005,,8/2005,1780.99,,2072.45,291.46,16.37,1154.07,64.8,64.8,0.0,0.0,Medium,On Schedule,,Power & Renewable Energy,Multi-State / Central,1.164,0.648,7.485,0,48.0,On Schedule,0,Medium,115
JUL-2004,2004,JUL,MonthlyFR_july_2004.pdf,MOSPI_2004_DEVELOPMEN,DEVELOPMENT OF D-I PROSPECT (ONGCL),ONGCL,9/2002,3/2005,,4/2005,310.32,,506.52,196.2,63.23,0.1,0.03,0.03,0.0,1.0,High,General Execution Delay,,Petroleum & Natural Gas,Multi-State / Central,1.632,0.0,5.741,0,30.0,Administrative & Inter-Agency Coordination,30,High,116
JUL-2004,2004,JUL,MonthlyFR_july_2004.pdf,MOSPI_2004_TRSYSTEMST,TR. SYSTEM STRENGTHENING IN BIHAR(P.GRID),P.GRID,8/2001,2/2004,,8/2004,162.88,,162.88,0.0,0.0,90.21,55.38,55.38,0.0,6.0,Low,General Execution Delay,,Power & Renewable Energy,Bihar,1.0,0.554,5.099,0,30.0,On Schedule,182,Low,117
JUL-2004,2004,JUL,MonthlyFR_july_2004.pdf,MOSPI_2004_KAHALGAONB,KAHALGAON- BIHARSHARIFF 400KV D/C LINE-II (P.GRID),P.GRID,12/2001,6/2004,,12/2004,135.77,,135.77,0.0,0.0,101.53,74.78,74.78,0.0,6.0,Low,General Execution Delay,,Power & Renewable Energy,Bihar,1.0,0.748,4.918,0,30.0,On Schedule,182,Low,118
JUL-2004,2004,JUL,MonthlyFR_july_2004.pdf,MOSPI_2004_VINDHYACHA,VINDHYACHAL STPP ST.- III (NTPC),NTPC,2/2003,8/2007,,8/2007,4125.0,,4201.5,76.5,1.85,635.75,15.41,15.41,0.0,0.0,Low,On Schedule,,Power & Renewable Energy,Multi-State / Central,1.019,0.154,8.325,0,54.0,On Schedule,0,Low,119
JUL-2004,2004,JUL,MonthlyFR_july_2004.pdf,MOSPI_2004_KUPPAMWHIT,KUPPAM-WHITEFIELD DOUBLING(SWR),SWR,3/1992,3/1996,,9/2004,108.11,,137.49,29.38,27.18,130.44,100.0,120.65,20.65,102.0,High,General Execution Delay,,Railways,Multi-State / Central,1.272,1.207,4.692,1,48.0,Land Acquisition & Right of Way,3101,High,120
JUL-2004,2004,JUL,MonthlyFR_july_2004.pdf,MOSPI_2004_KOLKATACIR,KOLKATA CIRCULAR RAILWAY (MTP),MTP,3/1999,12/2004,,12/2004,358.77,,269.5,-89.27,-24.88,108.59,30.27,30.27,0.0,0.0,Low,On Schedule,,Railways,West Bengal,0.751,0.303,5.885,0,69.0,On Schedule,0,Low,121
JUL-2004,2004,JUL,MonthlyFR_july_2004.pdf,MOSPI_2004_TAMLUKDIGH,"TAMLUK-DIGHA(NL),SER",NL,3/1984,3/1997,,12/2004,43.72,,293.97,250.25,572.39,255.53,100.0,584.47,484.47,93.0,High,General Execution Delay,,Other Infrastructure,Multi-State / Central,6.724,5.845,3.8,1,156.0,Fund Constraint & Financial Stress,2827,High,122
JUL-2004,2004,JUL,MonthlyFR_july_2004.pdf,MOSPI_2004_AGRAFORTBA,"AGRAFORT-BANDIKUI,GC PHASE (NWR)",NWR,4/1995,3/1997,,3/2005,88.73,,167.61,78.88,88.9,120.49,100.0,135.79,35.79,96.0,High,General Execution Delay,,Other Infrastructure,Uttar Pradesh,1.889,1.358,4.497,1,23.0,Fund Constraint & Financial Stress,2918,High,123
JUL-2004,2004,JUL,MonthlyFR_july_2004.pdf,MOSPI_2004_KODERMARAN,KODERMA-RANCHI VIA HAZARIBAGH AND BARKAKHANA,,3/1999,7/2005,,3/2006,491.19,,1033.0,541.81,110.31,215.35,43.84,43.84,0.0,8.0,High,General Execution Delay,,Other Infrastructure,Jharkhand,2.103,0.438,6.199,0,76.0,Administrative & Inter-Agency Coordination,243,High,124
JUL-2004,2004,JUL,MonthlyFR_july_2004.pdf,MOSPI_2004_NELLOREBYP,NELLORE BY PASS (GQ) KM.178.2-KM.161 (NH-5),GQ,4/2000,12/2003,,8/2004,143.2,,143.2,0.0,0.0,147.01,100.0,102.66,2.66,8.0,Medium,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,1.027,4.971,0,44.0,Administrative & Inter-Agency Coordination,243,Medium,125
JUL-2004,2004,JUL,MonthlyFR_july_2004.pdf,MOSPI_2004_GULABPURAB,GULABPURA-BHILWARA BYPASS (GQ) KM.70- KM.120 (NH-79),GQ,4/2000,5/2004,,8/2004,164.25,,164.25,0.0,0.0,159.22,96.94,96.94,0.0,3.0,Low,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,0.969,5.107,0,49.0,On Schedule,91,Low,126
JUL-2004,2004,JUL,MonthlyFR_july_2004.pdf,MOSPI_2004_SIRATUMKUR,SIRA-TUMKUR (GQ) KM.116.4-KM.75 (NH-4),GQ,4/2000,8/2004,,8/2004,184.0,,184.0,0.0,0.0,138.26,75.14,75.14,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.751,5.22,0,52.0,On Schedule,0,Low,127
JUL-2004,2004,JUL,MonthlyFR_july_2004.pdf,MOSPI_2004_MAHARASHTR,MAHARASHTRA BORDER- BELGAUM (GQ) KM.592- KM.575 (NH-4),GQ,4/2000,12/2004,,8/2004,332.0,,332.0,0.0,0.0,539.26,100.0,162.43,62.43,0.0,Low,On Schedule,,Road Transport & Highways,Maharashtra,1.0,1.624,5.808,1,56.0,On Schedule,0,Low,128
DEC-2004,2004,DEC,MonthlyFR_dec_2004.pdf,MOSPI_2004_ANKAPALLIT,ANKAPALLI-TUNI (GQ) KM.28.-KM.49 (NH-5),GQ,4/2000,11/2004,,1/2005,283.2,,283.2,0.0,0.0,232.5,82.1,82.1,0.0,2.0,Low,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,0.821,5.65,0,55.0,On Schedule,61,Low,129
DEC-2004,2004,DEC,MonthlyFR_dec_2004.pdf,MOSPI_2004_KHAGAKOKHR,KHAGA-KOKHRAJ (GQ) KM.115-KM.158 (NH-2),GQ,4/2000,2/2004,,1/2005,151.7,,151.7,0.0,0.0,184.2,100.0,121.42,21.42,11.0,Medium,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,1.214,5.028,1,46.0,Administrative & Inter-Agency Coordination,334,Medium,130
DEC-2004,2004,DEC,MonthlyFR_dec_2004.pdf,MOSPI_2004_TAMBARAMTI,TAMBARAM-TINDIVANAM (OTHERS) KM.28-KM.121 (NH-45),OTHERS,4/2000,11/2004,,1/2005,375.0,,375.0,0.0,0.0,23.01,6.14,6.14,0.0,2.0,Low,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,0.061,5.93,0,55.0,On Schedule,61,Low,131
JUL-2004,2004,JUL,MonthlyFR_july_2004.pdf,MOSPI_2004_2NT3RDGENE,2NT & 3RD GENERATION MOBILE COMMUNICATION,,3/2003,3/2006,,6/2006,147.0,,147.0,0.0,0.0,29.3,19.93,19.93,0.0,3.0,Low,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.0,0.199,4.997,0,36.0,On Schedule,91,Low,132
JAN-2005,2005,JAN,MonthlyFR_jan_2005.pdf,MOSPI_2005_GSMPROJECT,GSM PROJECT MOTOROLA (MTNL) (DELHI),MTNL,3/2004,1/2005,,1/2005,227.42,,227.42,0.0,0.0,116.1,51.05,51.05,0.0,0.0,Low,On Schedule,,Other Infrastructure,Delhi & NCR,1.0,0.511,5.431,0,10.0,On Schedule,0,Low,133
JAN-2005,2005,JAN,MonthlyFR_jan_2005.pdf,MOSPI_2005_CHAMPAWATI,CHAMPAWATI- VISHAKHAPATNAM (GQ) KM.49-KM.28 (NH-5),GQ,4/2000,2/2004,,2/2005,200.0,,200.0,0.0,0.0,181.5,90.75,90.75,0.0,12.0,Medium,General Execution Delay,,Road Transport & Highways,Bihar,1.0,0.907,5.303,0,46.0,Administrative & Inter-Agency Coordination,365,Medium,134
MAR-2005,2005,MAR,MonthlyFR_mar_2005.pdf,MOSPI_2005_BRIDGESSEC,BRIDGES SECTION (GQ) KM.80-KM.162 (NH-5),GQ,4/2000,2/2004,,5/2005,131.33,,131.33,0.0,0.0,96.28,73.31,73.31,0.0,15.0,Medium,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,0.733,4.885,0,46.0,Administrative & Inter-Agency Coordination,456,Medium,135
MAR-2005,2005,MAR,MonthlyFR_mar_2005.pdf,MOSPI_2005_KAVALINELL,KAVALI-NELLORE (GQ) KM.222-KM.178 (NH-5),GQ,4/2000,1/2004,,5/2005,181.0,,181.0,0.0,0.0,186.7,100.0,103.15,3.15,16.0,Medium,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,1.031,5.204,0,45.0,Administrative & Inter-Agency Coordination,486,Medium,136
